tstart,tend,fstart,fend,newnote
0,0.4,783.99,783.99,1
0.4,0.8,1046.5,1046.5,1
0.8,1.2,987.77,987.77,1
1.2,1.6,880,880,1
1.6,1.77,783.99,783.99,1
1.77,1.8,783.99,739.99,0
1.8,2,739.99,739.99,0
2,2.4,783.99,783.99,1
2.4,2.8,739.99,739.99,1
2.8,3.2,880,880,1
3.2,3.6,783.99,783.99,1
3.6,4,739.99,739.99,1
4,4.37,659.26,659.26,1
4.37,4.4,659.26,587.33,0
4.4,4.8,587.33,587.33,0
4.8,5.2,523.25,523.25,1
5.2,5.6,587.33,587.33,1
5.6,6,783.99,783.99,1
6,6.37,659.26,659.26,1
6.37,6.4,659.26,659.26,0
6.4,6.77,659.26,659.26,0
6.77,6.8,659.26,587.33,0
6.8,7.2,587.33,587.33,0
7.2,7.6,523.25,523.25,1
7.6,7.77,523.25,523.25,1
7.77,7.8,523.25,493.88,0
7.8,8,493.88,493.88,0
8,8.4,587.33,587.33,1
8.4,8.77,523.25,523.25,1
8.77,8.8,523.25,523.25,0
8.8,9.17,523.25,523.25,0
9.17,9.2,523.25,523.25,0
9.2,9.6,523.25,523.25,0
9.6,10,523.25,523.25,1
10,10.4,493.88,493.88,1
10.4,10.8,523.25,523.25,1
10.8,11.2,587.33,587.33,1
11.2,11.6,587.33,587.33,1
11.6,12,587.33,587.33,1
12,12.4,554.37,554.37,1
12.4,12.8,587.33,587.33,1
12.8,13.2,659.26,659.26,1
13.2,13.6,659.26,659.26,1
13.6,14,659.26,659.26,1
14,14.4,659.26,659.26,1
14.4,14.8,587.33,587.33,1
14.8,15.2,659.26,659.26,1
15.2,15.6,739.99,739.99,1
15.6,15.97,739.99,739.99,1
15.97,16,739.99,739.99,0
16,16.37,739.99,739.99,0
16.37,16.4,739.99,739.99,0
16.4,16.8,739.99,739.99,0
16.8,17.2,587.33,587.33,1
17.2,17.6,659.26,659.26,1
17.6,18,739.99,739.99,1
18,18.37,783.99,783.99,1
18.37,18.4,783.99,783.99,0
18.4,18.77,783.99,783.99,0
18.77,18.8,783.99,739.99,0
18.8,18.97,739.99,739.99,0
18.97,19,739.99,659.26,0
19,19.2,659.26,659.26,0
19.6,20,523.25,523.25,1
20,20.4,523.25,523.25,1
20.4,20.8,523.25,523.25,1
20.8,21.2,523.25,523.25,1
21.2,21.6,523.25,523.25,1
21.6,22,523.25,523.25,1
22,22.4,493.88,493.88,1
22.4,22.8,523.25,523.25,1
22.8,23.17,587.33,587.33,1
23.17,23.2,587.33,587.33,0
23.2,23.57,587.33,587.33,0
23.57,23.6,587.33,587.33,0
23.6,24,587.33,587.33,0
24,24.4,587.33,587.33,1
24.4,24.8,587.33,587.33,1
24.8,25.2,587.33,587.33,1
25.2,25.6,587.33,587.33,1
25.6,26,587.33,587.33,1
26,26.4,587.33,587.33,1
26.4,26.8,587.33,587.33,1
26.8,27.2,554.37,554.37,1
27.2,27.6,587.33,587.33,1
27.6,27.97,659.26,659.26,1
27.97,28,659.26,659.26,0
28,28.37,659.26,659.26,0
28.37,28.4,659.26,659.26,0
28.4,28.8,659.26,659.26,0
28.8,29.2,659.26,659.26,1
29.2,29.6,659.26,659.26,1
29.6,30,659.26,659.26,1
30,30.4,659.26,659.26,1
30.4,30.8,659.26,659.26,1
30.8,31.2,659.26,659.26,1
31.2,31.6,659.26,659.26,1
31.6,32,587.33,587.33,1
32,32.4,659.26,659.26,1
32.4,32.8,739.99,739.99,1
32.8,33.2,739.99,739.99,1
33.2,33.6,739.99,739.99,1
33.6,34,739.99,739.99,1
34,34.37,587.33,587.33,1
34.37,34.4,587.33,659.26,0
34.4,34.77,659.26,659.26,0
34.77,34.8,659.26,739.99,0
34.8,35.2,739.99,739.99,0
35.2,35.57,783.99,783.99,1
35.57,35.6,783.99,783.99,0
35.6,35.97,783.99,783.99,0
35.97,36,783.99,783.99,0
36,36.4,783.99,783.99,0
36.4,36.8,783.99,783.99,1
36.8,37.2,783.99,783.99,1
37.2,37.6,783.99,783.99,1
37.6,38,783.99,783.99,1
38,38.4,783.99,783.99,1
38.4,38.8,783.99,783.99,1
38.8,39.2,739.99,739.99,1
39.2,39.6,783.99,783.99,1
39.6,40,880,880,1
40,40.4,880,880,1
40.4,40.8,880,880,1
40.8,41.2,880,880,1
41.2,41.57,783.99,783.99,1
41.57,41.6,783.99,783.99,0
41.6,41.97,783.99,783.99,0
41.97,42,783.99,880,0
42,42.4,880,880,0
42.4,42.77,987.77,987.77,1
42.77,42.8,987.77,987.77,0
42.8,43.17,987.77,987.77,0
43.17,43.2,987.77,987.77,0
43.2,43.6,987.77,987.77,0
43.6,44,987.77,987.77,1
44,44.4,987.77,987.77,1
44.4,44.8,987.77,987.77,1
44.8,45.2,987.77,987.77,1
45.2,45.6,987.77,987.77,1
45.6,46,987.77,987.77,1
46,46.4,880,880,1
46.4,46.8,987.77,987.77,1
46.8,47.2,1174.66,1174.66,1
47.2,47.6,1046.5,1046.5,1
47.6,47.97,1046.5,1046.5,1
47.97,48,1046.5,987.77,0
48,48.4,987.77,987.77,0
48.4,48.8,880,880,1
48.8,49.2,987.77,987.77,1
49.2,49.6,1174.66,1174.66,1
49.6,49.97,1046.5,1046.5,1
49.97,50,1046.5,1046.5,0
50,50.37,1046.5,1046.5,0
50.37,50.4,1046.5,987.77,0
50.4,50.8,987.77,987.77,0
50.8,51.2,880,880,1
51.2,51.6,987.77,987.77,1
51.6,52,1174.66,1174.66,1
52,52.37,1046.5,1046.5,1
52.37,52.4,1046.5,1046.5,0
52.4,52.77,1046.5,1046.5,0
52.77,52.8,1046.5,1046.5,0
52.8,53.2,1046.5,1046.5,0
53.2,53.6,493.88,493.88,1
53.6,54,523.25,523.25,1
54,54.4,587.33,587.33,1
54.4,54.8,587.33,587.33,1
54.8,55.2,587.33,587.33,1
55.2,55.6,587.33,587.33,1
55.6,56,554.37,554.37,1
56,56.4,587.33,587.33,1
56.4,56.8,659.26,659.26,1
56.8,57.2,659.26,659.26,1
57.2,57.6,659.26,659.26,1
57.6,58,659.26,659.26,1
58,58.4,587.33,587.33,1
58.4,58.8,659.26,659.26,1
58.8,59.2,739.99,739.99,1
59.2,59.57,739.99,739.99,1
59.57,59.6,739.99,739.99,0
59.6,59.97,739.99,739.99,0
59.97,60,739.99,739.99,0
60,60.4,739.99,739.99,0
60.4,60.8,587.33,587.33,1
60.8,61.2,659.26,659.26,1
61.2,61.6,739.99,739.99,1
61.6,61.97,783.99,783.99,1
61.97,62,783.99,783.99,0
62,62.37,783.99,783.99,0
62.37,62.4,783.99,739.99,0
62.4,62.57,739.99,739.99,0
62.57,62.6,739.99,659.26,0
62.6,62.8,659.26,659.26,0
63.2,63.6,392,392,1
63.6,64,440,440,1
64,64.4,493.88,493.88,1
64.4,64.8,493.88,493.88,1
64.8,65.2,493.88,493.88,1
65.2,65.6,493.88,493.88,1
65.6,66,440,440,1
66,66.4,493.88,493.88,1
66.4,66.8,523.25,523.25,1
66.8,67.2,523.25,523.25,1
67.2,67.57,523.25,523.25,1
67.57,67.6,523.25,493.88,0
67.6,68,493.88,493.88,0
68,68.4,440,440,1
68.4,68.8,493.88,493.88,1
68.8,69.2,587.33,587.33,1
69.2,69.57,523.25,523.25,1
69.57,69.6,523.25,523.25,0
69.6,69.97,523.25,523.25,0
69.97,70,523.25,493.88,0
70,70.4,493.88,493.88,0
70.4,70.8,440,440,1
70.8,71.2,493.88,493.88,1
